timestamp,gesture,gesture_id,gesture_confidence,gesture_phase,gesture_vel_x,gesture_vel_y,gesture_vel_z,ee_x,ee_y,ee_z,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,gripper,prev_action,prev_action_id,action,action_id
1764635496.8357148,none,0,0.0,0,0.0,0.0,0.0,0.013145033984595711,-3.332263926216263e-05,0.804669650058417,0.006605319678783417,1.5835572481155396,-2.878979444503784,-0.2556438446044922,-0.0024420437403023243,-0.03098451904952526,-0.010295120999217033,stop,8,stop,8
1764635496.9359398,none,0,0.0,0,0.0,0.0,0.0,0.013144871420700114,-3.4122675584412384e-05,0.8046696523311547,0.006602477747946978,1.5835572481155396,-2.8789799213409424,-0.2556438446044922,-0.002457523252815008,-0.031007070094347,-0.010293622501194477,stop,8,stop,8
1764635497.0359948,none,0,0.0,0,0.0,0.0,0.0,0.013144708854151376,-3.491841673627509e-05,0.8046696545945466,0.006599884945899248,1.5835572481155396,-2.8789803981781006,-0.2556438446044922,-0.002472982043400407,-0.03102930635213852,-0.010292117483913898,stop,8,stop,8
1764635497.135937,none,0,0.0,0,0.0,0.0,0.0,0.01314462983302468,-3.567938501667961e-05,0.8046696548506036,0.006597648840397596,1.5835572481155396,-2.8789806365966797,-0.2556438446044922,-0.002487840596586466,-0.031050316989421844,-0.010290687903761864,stop,8,stop,8
1764635497.2360992,none,0,0.0,0,0.0,0.0,0.0,0.013144467244026493,-3.646314737705561e-05,0.8046696571035798,0.006595579441636801,1.5835572481155396,-2.878981113433838,-0.2556438446044922,-0.0025031957775354385,-0.031071944162249565,-0.010289185680449009,stop,8,stop,8
1764635497.3362265,none,0,0.0,0,0.0,0.0,0.0,0.013144388375752986,-3.723940965097078e-05,0.804669657282925,0.006593828555196524,1.5835572481155396,-2.878981351852417,-0.2556438446044922,-0.0025184948462992907,-0.03109319880604744,-0.010287703946232796,stop,8,stop,8
1764635497.4363136,none,0,0.0,0,0.0,0.0,0.0,0.01314422559606185,-3.79814540514289e-05,0.8046696595944539,0.006592475343495607,1.5835572481155396,-2.878981828689575,-0.2556438446044922,-0.0025331934448331594,-0.031113136559724808,-0.010286274366080761,stop,8,stop,8
1764635497.536425,none,0,0.0,0,0.0,0.0,0.0,0.013144062965935354,-3.8738939309017456e-05,0.8046696618423073,0.006591529119759798,1.5835572481155396,-2.8789823055267334,-0.2556438446044922,-0.00254831463098526,-0.031133530661463737,-0.01028479728847742,stop,8,stop,8
1764635497.6365328,none,0,0.0,0,0.0,0.0,0.0,0.01314390040041595,-3.949035019160098e-05,0.8046696640659445,0.006591427605599165,1.5835572481155396,-2.8789827823638916,-0.2556438446044922,-0.0025635380297899246,-0.031152762472629547,-0.01028332207351923,stop,8,stop,8
1764635497.7366335,none,0,0.0,0,0.0,0.0,0.0,0.013143737838627758,-4.023032229114242e-05,0.8046696662864011,0.006591951474547386,1.5835572481155396,-2.87898325920105,-0.2556438446044922,-0.0025786960031837225,-0.031158199533820152,-0.010281858965754509,stop,8,stop,8
1764635497.8367522,none,0,0.0,0,0.0,0.0,0.0,0.013143658762486712,-4.093289111691144e-05,0.8046696665234347,0.0065924422815442085,1.5835572481155396,-2.878983497619629,-0.2556438446044922,-0.002593096112832427,-0.031158575788140297,-0.010280453599989414,stop,8,stop,8
1764635497.9370775,none,0,0.0,0,0.0,0.0,0.0,0.013143496174715759,-4.16691173875481e-05,0.8046696687321874,0.0065929461270570755,1.5835572481155396,-2.878983974456787,-0.2556438446044922,-0.002608172595500946,-0.0311586894094944,-0.010278986766934395,stop,8,stop,8
1764635498.0370963,none,0,0.0,0,0.0,0.0,0.0,0.013143333602444227,-4.240774260000307e-05,0.8046696709235801,0.006593444384634495,1.5835572481155396,-2.8789844512939453,-0.2556438446044922,-0.002623296342790127,-0.03115868754684925,-0.010277527384459972,stop,8,stop,8
1764635498.1372058,none,0,0.0,0,0.0,0.0,0.0,0.013143170758847519,-4.310534752431227e-05,0.8046696732127715,0.00659391563385725,1.5835572481155396,-2.8789849281311035,-0.2556438446044922,-0.0026375791057944298,-0.0311586894094944,-0.01027611643075943,stop,8,stop,8
1764635498.237306,none,0,0.0,0,0.0,0.0,0.0,0.0131430081509165,-4.3838784383858304e-05,0.8046696753966194,0.006594392936676741,1.5835572481155396,-2.8789854049682617,-0.2556438446044922,-0.0026525917928665876,-0.0311586894094944,-0.010274650529026985,stop,8,stop,8
1764635498.337424,none,0,0.0,0,0.0,0.0,0.0,0.013142929222391592,-4.456388292556942e-05,0.804669675521653,0.006594866514205933,1.5835572481155396,-2.878985643386841,-0.2556438446044922,-0.0026674452237784863,-0.031158694997429848,-0.010273191146552563,stop,8,stop,8
1764635498.4375997,none,0,0.0,0,0.0,0.0,0.0,0.013142766379288493,-4.5261918793435376e-05,0.8046696777794733,0.006595309358090162,1.5835572481155396,-2.878986120223999,-0.2556438446044922,-0.0026817291509360075,-0.031158696860074997,-0.010271778330206871,stop,8,move_right,4
1764635498.5376215,none,0,0.0,0,0.0,0.0,0.0,0.013142603732260207,-4.598964279007572e-05,0.8046696799467632,0.006595762912184,1.5835572481155396,-2.8789865970611572,-0.2556438446044922,-0.0026966193690896034,-0.03115869127213955,-0.010270316153764725,move_right,4,move_right,4
1764635498.6377804,none,0,0.0,0,0.0,0.0,0.0,0.013084778684658621,-0.0034460338960524313,0.8045593738156299,-0.011096789501607418,1.5835323333740234,-2.8789870738983154,-0.25564372539520264,-0.06713631004095078,-0.03110702708363533,-0.010268943384289742,move_right,4,move_right,4
1764635498.73787,none,0,0.0,0,0.0,0.0,0.0,0.01283970645037928,-0.007489337440058921,0.8041594738163181,-0.03184060752391815,1.5834696292877197,-2.8789873123168945,-0.25563257932662964,-0.14433777332305908,-0.031080322340130806,-0.010267931036651134,move_right,4,move_right,4
1764635498.8379493,none,0,0.0,0,0.0,0.0,0.0,0.012507532187675108,-0.011322348346574028,0.8035018908986648,-0.05166678503155708,1.583488941192627,-2.8789870738983154,-0.25560495257377625,-0.21842585504055023,-0.031064853072166443,-0.010267100296914577,move_right,4,move_right,4
1764635498.9381685,none,0,0.0,0,0.0,0.0,0.0,0.012080256946270249,-0.015213163762891689,0.8025461315293818,-0.0725688561797142,1.5836118459701538,-2.8789851665496826,-0.2555354833602905,-0.29484793543815613,-0.031054887920618057,-0.010266521014273167,move_right,4,move_right,4
1764635499.0384738,none,0,0.0,0,0.0,0.0,0.0,0.01152069700864896,-0.01895743835141628,0.8013365366809784,-0.09382864832878113,1.5837613344192505,-2.8789825439453125,-0.25541937351226807,-0.3700694441795349,-0.031047487631440163,-0.010266213677823544,move_right,4,move_right,4
